Time	Flux	Well	Substrate-Temperature	Substrate-OP	Ni-Temperature	Ni-OP	CuBase-Temperature	CuBase-OP	CuTip-Temperature	CuTip-OP	Mn-Temperature	Mn-OP	Sb-Temperature	Sb-OP
20201202141743	0	0	250.0	5.2	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	34.8
20201202141746	0	0	250.0	4.8	600.0	11.0	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.8
20201202141749	0	0	250.0	4.7	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.4	424.6	35.0
20201202141752	0	0	250.0	4.8	600.0	10.9	999.9	21.0	1180.0	41.6	823.0	69.3	424.6	34.9
20201202141757	0	0	250.0	5.0	600.0	10.9	999.9	20.4	1180.0	41.6	823.0	69.2	424.6	34.7
20201202141800	0	0	250.0	5.1	600.0	10.9	1000.0	21.1	1180.0	41.6	823.0	69.3	424.6	34.4
20201202141803	0	0	250.0	5.6	600.0	10.9	999.9	20.7	1180.0	41.7	823.0	69.3	424.6	34.9
20201202141806	0	0	250.0	5.1	600.0	10.9	999.9	20.8	1180.0	41.6	823.0	69.3	424.6	35.1
20201202141810	0	0	250.0	4.8	600.0	10.9	1000.1	20.4	1180.0	41.6	823.0	69.3	424.6	34.8
20201202141813	0	0	250.0	4.6	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.3	424.6	34.8
20201202141816	0	0	250.0	5.6	600.0	11.0	1000.0	20.6	1180.0	41.6	823.0	69.4	424.6	34.6
20201202141819	0	0	250.0	4.3	600.0	10.9	999.8	21.0	1180.0	41.6	823.0	69.3	424.6	34.7
20201202141823	0	0	250.0	4.6	600.0	10.9	1000.1	20.8	1180.0	41.6	823.0	69.4	424.6	35.1
20201202141826	0	0	250.0	5.5	600.0	10.9	1000.1	20.8	1180.0	41.6	823.0	69.4	424.6	34.7
20201202141829	0	0	250.0	4.1	600.0	11.0	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	35.1
20201202141832	0	0	250.0	5.6	600.0	11.0	1000.0	20.9	1180.0	41.6	823.0	69.4	424.6	35.4
20201202141836	0	0	250.1	4.3	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.2	424.6	34.8
20201202141839	0	0	250.0	4.4	600.0	11.0	1000.1	20.6	1180.0	41.6	823.0	69.3	424.6	34.4
20201202141842	0	0	250.0	5.5	600.0	10.9	999.9	21.0	1180.0	41.6	823.0	69.4	424.6	35.0
20201202141845	0	0	250.0	3.8	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.8
20201202141848	0	0	249.9	5.5	600.0	10.9	999.9	21.1	1180.0	41.7	823.0	69.3	424.6	34.7
20201202141852	0	0	250.0	4.8	600.0	11.0	1000.1	20.9	1180.0	41.6	823.0	69.2	424.6	34.8
20201202141855	0	0	250.0	5.0	600.0	10.9	1000.1	20.8	1180.0	41.6	823.0	69.2	424.6	35.0
20201202141858	0	0	250.0	5.5	600.0	10.9	999.9	21.1	1180.0	41.6	823.0	69.3	424.6	34.8
20201202141902	0	0	250.0	5.2	600.0	11.0	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.8
20201202141905	0	0	250.0	4.8	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.4	424.6	34.8
20201202141908	0	0	250.0	4.8	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.3	424.6	34.6
20201202141913	0	0	250.0	4.7	600.0	10.9	1000.0	21.0	1180.0	41.6	823.0	69.3	424.6	34.8
20201202141916	0	0	250.0	4.7	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.5
20201202141920	0	0	249.9	5.3	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.3	424.6	35.0
20201202141923	0	0	250.0	4.5	600.0	10.9	1000.0	21.0	1180.0	41.6	823.0	69.4	424.6	34.8
20201202141926	0	0	250.0	4.9	600.0	10.9	1000.0	20.4	1180.0	41.6	823.0	69.2	424.6	34.8
20201202141931	0	0	250.0	4.6	600.0	10.9	1000.1	20.9	1180.0	41.6	823.0	69.4	424.6	34.9
20201202141935	0	0	250.0	4.6	600.0	11.0	1000.0	21.0	1180.0	41.6	823.0	69.3	424.6	35.0
20201202141938	0	0	250.0	4.9	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.4	424.6	34.7
20201202141942	0	0	250.0	4.8	600.0	10.9	1000.1	20.7	1180.0	41.6	823.0	69.3	424.6	34.9
20201202141945	0	0	250.0	4.9	600.0	10.9	1000.1	20.7	1180.0	41.6	823.0	69.4	424.6	35.1
20201202141949	0	0	250.0	4.8	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	35.0
20201202141953	0	0	250.0	4.5	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	34.9
20201202141956	0	0	250.0	4.9	600.0	10.9	999.9	20.7	1180.0	41.6	823.0	69.4	424.6	34.8
20201202142000	0	0	250.0	4.9	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	34.6
20201202142003	0	0	250.0	4.7	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.4	424.6	35.1
20201202142007	0	0	250.0	4.9	600.0	10.9	999.9	20.7	1180.0	41.6	823.0	69.3	424.6	35.0
20201202142010	0	0	250.0	4.5	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	35.2
20201202142014	0	0	250.0	4.4	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.4	424.6	34.7
20201202142017	0	0	250.0	4.5	600.0	10.9	1000.0	21.0	1180.0	41.6	823.0	69.4	424.6	34.9
20201202142020	0	0	250.0	4.6	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.4	424.6	34.8
20201202142023	0	0	250.0	5.2	600.0	11.0	1000.0	20.7	1180.0	41.6	823.0	69.4	424.6	34.8
20201202142026	0	0	250.0	3.9	600.0	10.9	1000.1	20.8	1180.0	41.6	823.0	69.2	424.6	34.5
20201202142030	0	0	249.9	5.7	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.4
20201202142033	0	0	250.1	4.2	600.0	10.9	1000.1	20.7	1180.0	41.6	823.0	69.2	424.6	34.6
20201202142036	0	0	249.9	4.7	600.0	10.9	1000.1	21.0	1180.0	41.6	823.0	69.5	424.6	35.1
20201202142039	0	0	250.0	5.7	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.4	424.6	34.9
20201202142042	0	0	250.0	3.9	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.4	424.6	34.5
20201202142046	0	0	250.0	5.5	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	35.1
20201202142049	0	0	250.0	4.4	600.0	10.9	1000.1	20.7	1180.0	41.6	823.0	69.3	424.6	34.9
20201202142052	0	0	250.0	4.4	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.3	424.6	35.1
20201202142055	0	0	250.0	5.5	600.0	10.9	1000.0	21.0	1180.0	41.6	823.0	69.3	424.6	34.8
20201202142059	0	0	250.0	3.9	600.0	10.9	999.9	21.0	1180.0	41.6	823.0	69.3	424.6	34.7
20201202142102	0	0	249.9	5.4	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.4	424.6	35.1
20201202142105	0	0	250.1	4.0	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	35.0
20201202142108	0	0	250.0	4.3	600.0	10.9	999.9	20.8	1180.0	41.6	823.0	69.3	424.6	35.1
20201202142111	0	0	250.0	4.5	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.9
20201202142115	0	0	250.0	5.1	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.4	424.6	35.1
20201202142118	0	0	250.0	4.9	600.0	10.9	1000.1	21.0	1180.0	41.6	823.0	69.2	424.6	34.6
20201202142123	0	0	250.0	4.7	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.2	424.6	34.8
20201202142126	0	0	250.0	4.8	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.3	424.6	34.9
20201202142130	0	0	250.0	4.4	600.0	11.0	1000.1	20.8	1180.0	41.6	823.0	69.2	424.6	34.8
20201202142133	0	0	250.0	4.8	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.3	424.6	34.6
20201202142136	0	0	250.0	4.8	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	34.9
20201202142141	0	0	250.0	4.9	600.0	10.9	999.9	20.7	1180.0	41.6	823.0	69.3	424.6	34.6
20201202142144	0	0	250.0	5.2	600.0	10.9	1000.1	20.7	1180.0	41.6	823.0	69.3	424.6	34.8
20201202142148	0	0	250.0	4.7	600.0	11.0	1000.0	20.9	1180.0	41.6	823.0	69.4	424.6	34.7
20201202142151	0	0	250.0	4.9	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.2	424.6	34.7
20201202142154	0	0	250.0	4.7	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	34.8
20201202142200	0	0	250.0	4.8	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.2	424.6	34.8
20201202142203	0	0	250.0	5.1	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.7
20201202142207	0	0	250.0	4.9	600.0	10.9	1000.1	20.7	1180.0	41.6	823.0	69.3	424.6	34.8
20201202142210	0	0	250.0	4.8	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.9
20201202142213	0	0	250.0	4.9	600.0	10.9	1000.0	20.4	1180.0	41.6	823.0	69.3	424.6	34.6
20201202142217	0	0	250.0	4.6	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.4	424.6	34.8
20201202142221	0	0	250.0	5.0	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	34.8
20201202142224	0	0	250.0	4.8	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	35.1
20201202142227	0	0	250.0	4.5	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.2	424.6	34.5
20201202142230	0	0	250.0	5.5	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.7
20201202142234	0	0	250.0	3.9	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.3	424.6	35.0
20201202142237	0	0	250.0	5.2	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.8
20201202142240	0	0	250.0	4.6	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.3	424.6	34.4
20201202142243	0	0	250.0	4.5	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	34.6
20201202142246	0	0	250.0	5.4	600.0	10.9	999.9	21.0	1180.0	41.6	823.0	69.3	424.6	34.7
20201202142250	0	0	250.0	4.1	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.3	424.6	35.0
20201202142253	0	0	250.0	5.3	600.0	10.9	999.9	21.0	1180.0	41.6	823.0	69.3	424.6	34.7
20201202142256	0	0	250.0	4.6	600.0	10.9	999.9	20.6	1180.0	41.6	823.0	69.4	424.6	35.2
20201202142259	0	0	250.0	4.7	600.0	10.9	1000.1	20.8	1180.0	41.6	823.0	69.4	424.6	34.7
20201202142303	0	0	250.0	5.3	600.0	11.0	1000.0	20.9	1180.0	41.6	823.0	69.2	424.6	35.0
20201202142306	0	0	250.0	4.1	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.9
20201202142309	0	0	249.9	5.1	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.4	424.6	34.7
20201202142312	0	0	250.0	5.1	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.4	424.6	34.5
20201202142316	0	0	250.0	4.3	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.4	424.6	34.8
20201202142319	0	0	250.0	5.0	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.4	424.6	34.8
20201202142322	0	0	250.0	5.2	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.4	424.6	34.7
20201202142326	0	0	250.0	4.7	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.9
20201202142329	0	0	250.0	4.8	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.9
20201202142334	0	0	250.0	4.9	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.4	424.6	34.6
20201202142337	0	0	250.0	4.6	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	35.1
20201202142340	0	0	250.0	4.7	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.4	424.6	34.9
20201202142343	0	0	250.0	4.7	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.4	424.6	34.7
20201202142347	0	0	250.0	4.8	600.0	11.0	1000.0	20.6	1180.0	41.6	823.0	69.4	424.6	34.6
20201202142351	0	0	250.0	4.8	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.4	424.6	35.1
20201202142355	0	0	250.0	4.8	600.0	10.9	1000.1	20.6	1180.0	41.7	823.0	69.3	424.6	34.9
20201202142358	0	0	250.0	4.4	600.0	10.9	1000.0	20.9	1180.0	41.7	823.0	69.3	424.6	34.9
20201202142402	0	0	250.0	4.9	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.8
20201202142405	0	0	250.0	4.8	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.7
20201202142409	0	0	250.0	4.8	600.0	10.9	999.9	20.5	1180.0	41.6	823.0	69.3	424.6	35.1
20201202142413	0	0	250.0	4.9	600.0	10.9	1000.1	20.7	1180.0	41.6	823.0	69.3	424.6	35.0
20201202142416	0	0	250.0	4.5	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.2	424.6	34.7
20201202142420	0	0	250.0	4.6	600.0	10.9	1000.1	21.0	1180.0	41.6	823.0	69.3	424.6	34.9
20201202142423	0	0	250.0	4.7	600.0	10.9	999.9	20.7	1180.0	41.6	823.0	69.4	424.6	34.7
20201202142427	0	0	250.0	4.8	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	34.7
20201202142431	0	0	250.0	4.7	600.0	11.0	1000.1	20.6	1180.0	41.6	823.0	69.4	424.6	34.7
20201202142434	0	0	250.0	5.4	600.0	10.9	1000.0	20.9	1180.0	41.7	823.0	69.3	424.6	34.6
20201202142437	0	0	250.0	5.7	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.2	424.6	34.8
20201202142440	0	0	250.0	4.3	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	34.8
20201202142443	0	0	250.0	5.3	600.0	10.9	1000.1	20.7	1180.0	41.6	823.0	69.3	424.6	35.2
20201202142447	0	0	250.0	5.2	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.7
20201202142450	0	0	250.0	4.2	600.0	10.9	1000.0	21.0	1180.0	41.6	823.0	69.3	424.6	34.9
20201202142453	0	0	250.0	5.2	600.0	11.0	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.9
20201202142456	0	0	250.1	4.4	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.7
20201202142459	0	0	249.9	5.0	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.5
20201202142503	0	0	250.0	4.9	600.0	11.0	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.9
20201202142506	0	0	250.0	4.1	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	35.0
20201202142509	0	0	249.9	5.6	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.4	424.6	34.6
20201202142512	0	0	250.1	4.2	600.0	11.0	1000.1	20.8	1180.0	41.6	823.0	69.3	424.6	34.6
20201202142516	0	0	250.0	4.6	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.4	424.6	34.6
20201202142519	0	0	250.0	5.2	600.0	10.9	999.9	20.8	1180.0	41.6	823.0	69.4	424.6	34.8
20201202142522	0	0	250.0	4.1	600.0	10.9	1000.1	20.7	1180.0	41.6	823.0	69.3	424.6	34.7
20201202142525	0	0	250.0	5.4	600.0	11.0	1000.0	20.8	1180.0	41.6	823.0	69.4	424.6	34.8
20201202142528	0	0	250.0	4.5	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.2	424.6	35.0
20201202142532	0	0	250.0	4.6	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	34.7
20201202142535	0	0	250.0	4.9	600.0	10.9	1000.1	20.8	1180.0	41.7	823.0	69.3	424.6	34.7
20201202142538	0	0	250.0	4.5	600.0	10.9	1000.0	20.4	1180.0	41.6	823.0	69.3	424.6	35.1
20201202142543	0	0	250.0	4.8	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.8
20201202142546	0	0	250.0	5.0	600.0	10.9	999.8	21.2	1180.0	41.6	823.0	69.3	424.6	35.0
20201202142550	0	0	250.0	4.8	600.0	11.0	1000.1	20.4	1180.0	41.6	823.0	69.3	424.6	34.7
20201202142553	0	0	250.0	4.8	600.0	10.9	1000.0	21.0	1180.0	41.6	823.0	69.3	424.6	35.3
20201202142556	0	0	250.0	4.9	600.0	10.9	999.9	21.0	1180.0	41.6	823.0	69.2	424.6	34.7
20201202142601	0	0	250.0	4.8	600.0	10.9	999.9	20.7	1180.0	41.6	823.0	69.3	424.6	34.9
20201202142604	0	0	250.0	4.8	600.0	10.9	1000.1	20.7	1180.0	41.6	823.0	69.3	424.6	34.9
20201202142608	0	0	250.0	5.2	600.0	11.0	1000.0	20.5	1180.0	41.6	823.0	69.2	424.6	34.7
20201202142611	0	0	250.0	4.5	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.7
20201202142615	0	0	250.0	4.9	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.8
20201202142619	0	0	250.0	4.8	600.0	10.9	1000.1	20.7	1180.0	41.6	823.0	69.3	424.6	34.7
20201202142623	0	0	250.0	4.3	600.0	11.0	999.9	20.9	1180.0	41.6	823.0	69.3	424.6	35.2
20201202142626	0	0	250.0	5.2	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.2	424.6	34.9
20201202142630	0	0	250.0	4.9	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.2	424.6	34.6
20201202142633	0	0	250.0	4.7	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.7
20201202142637	0	0	250.0	4.6	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.7
20201202142640	0	0	250.0	4.4	600.0	10.9	999.9	20.7	1180.0	41.6	823.0	69.3	424.6	35.0
20201202142644	0	0	250.0	4.2	600.0	10.9	999.9	20.8	1180.0	41.6	823.0	69.3	424.6	34.7
20201202142647	0	0	250.0	4.1	600.0	10.9	1000.1	20.4	1180.0	41.6	823.0	69.3	424.6	34.8
20201202142650	0	0	249.9	5.3	600.0	10.9	1000.1	20.8	1180.0	41.6	823.0	69.3	424.6	35.0
20201202142653	0	0	250.0	4.5	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.3	424.6	34.7
20201202142657	0	0	250.0	4.2	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	34.5
20201202142700	0	0	250.0	5.8	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.9
20201202142703	0	0	250.1	4.3	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	35.0
20201202142706	0	0	250.0	4.8	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.3	424.6	34.9
20201202142709	0	0	250.0	5.1	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.5
20201202142713	0	0	250.0	3.9	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.9
20201202142716	0	0	250.0	5.6	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.4	424.6	34.9
20201202142719	0	0	250.0	4.4	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	35.0
20201202142722	0	0	249.9	4.9	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	34.9
20201202142725	0	0	250.0	5.4	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.4	424.6	34.8
20201202142729	0	0	250.0	4.3	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	34.6
20201202142732	0	0	250.0	5.5	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.2	424.6	34.6
20201202142735	0	0	250.0	4.0	600.0	10.9	999.9	20.7	1180.0	41.6	823.0	69.3	424.6	34.8
20201202142738	0	0	250.0	4.4	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.4	424.6	34.9
20201202142742	0	0	250.0	4.7	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	35.0
20201202142745	0	0	250.0	4.8	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	35.1
20201202142749	0	0	250.0	4.8	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.4	424.6	34.5
20201202142753	0	0	250.0	4.6	600.0	10.9	999.9	20.6	1180.0	41.6	823.0	69.3	424.6	35.0
20201202142756	0	0	250.0	4.9	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.8
20201202142800	0	0	250.0	4.6	600.0	10.9	1000.0	21.1	1180.0	41.6	823.0	69.3	424.6	34.6
20201202142803	0	0	250.0	4.8	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.4	424.6	34.9
20201202142807	0	0	250.0	4.9	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.4	424.6	34.8
20201202142811	0	0	250.0	4.7	600.0	10.9	999.9	20.9	1180.0	41.6	823.0	69.4	424.6	34.7
20201202142814	0	0	250.0	5.3	600.0	10.9	1000.1	20.5	1180.0	41.6	823.0	69.3	424.6	34.9
20201202142818	0	0	250.0	4.7	600.0	10.9	1000.1	20.7	1180.0	41.6	823.0	69.3	424.6	34.7
20201202142821	0	0	250.0	4.9	600.0	10.9	1000.0	21.1	1180.0	41.6	823.0	69.3	424.6	35.2
20201202142825	0	0	250.0	4.6	600.0	10.9	999.9	20.8	1180.0	41.6	823.0	69.3	424.6	35.0
20201202142829	0	0	250.0	4.8	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.4
20201202142832	0	0	250.0	5.2	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.2	424.6	34.7
20201202142836	0	0	250.0	4.6	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.2	424.6	35.0
20201202142839	0	0	250.0	4.9	600.0	10.9	1000.0	21.1	1180.0	41.6	823.0	69.3	424.6	34.9
20201202142842	0	0	250.0	4.7	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.3	424.6	34.7
20201202142847	0	0	250.0	4.8	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.8
20201202142850	0	0	250.0	5.4	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.4	424.6	35.0
20201202142853	0	0	250.0	5.1	600.0	10.9	999.9	20.7	1180.0	41.7	823.0	69.3	424.6	34.7
20201202142856	0	0	250.0	5.3	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	34.9
20201202142859	0	0	250.0	4.7	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.3	424.6	35.0
20201202142903	0	0	249.9	4.8	600.0	10.9	999.9	20.7	1180.0	41.7	823.0	69.3	424.6	34.5
20201202142906	0	0	250.0	5.4	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.2	424.6	34.8
20201202142909	0	0	250.0	3.9	600.0	10.9	1000.0	20.9	1180.0	41.6	823.0	69.3	424.6	34.9
20201202142912	0	0	250.0	5.7	600.0	10.9	999.9	21.0	1180.0	41.6	823.0	69.3	424.6	34.9
20201202142915	0	0	250.1	4.1	600.0	10.9	999.9	20.5	1180.0	41.6	823.0	69.2	424.6	34.7
20201202142919	0	0	250.0	5.1	600.0	10.9	1000.1	20.6	1180.0	41.6	823.0	69.3	424.6	34.9
20201202142922	0	0	250.0	5.2	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.3	424.6	34.7
20201202142925	0	0	250.0	4.1	600.0	10.9	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	34.8
20201202142928	0	0	249.9	5.7	600.0	10.9	999.9	21.0	1180.0	41.6	823.0	69.3	424.6	34.7
20201202142932	0	0	250.1	4.3	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.4	424.6	34.9
20201202142935	0	0	250.0	4.6	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	35.0
20201202142938	0	0	250.0	5.4	600.0	10.9	1000.1	20.7	1180.0	41.6	823.0	69.3	424.6	34.8
20201202142941	0	0	250.0	4.1	600.0	10.9	1000.0	20.7	1180.0	41.6	823.0	69.3	424.6	34.4
20201202142944	0	0	250.0	5.4	600.0	10.9	1000.0	20.5	1180.0	41.7	823.0	69.3	424.6	34.9
20201202142948	0	0	250.0	4.8	600.0	10.9	999.9	20.7	1180.0	41.7	823.0	69.2	424.6	34.7
20201202142951	0	0	250.0	5.1	600.0	10.9	1000.1	20.9	1180.0	41.7	823.0	69.3	424.6	34.5
20201202142954	0	0	250.0	4.5	600.0	10.9	1000.0	20.5	1180.0	41.7	823.0	69.3	424.6	34.8
20201202142957	0	0	250.0	4.9	600.0	10.9	1000.0	20.6	1180.0	41.7	823.0	69.3	424.6	34.9
20201202143002	0	0	250.0	4.8	600.0	11.0	999.8	20.8	1180.0	41.7	823.0	69.2	424.6	35.1
20201202143005	0	0	250.0	4.7	600.0	10.9	1000.0	20.6	1180.0	41.7	823.0	69.3	424.6	34.5
20201202143009	0	0	249.9	5.4	600.0	10.9	1000.0	20.6	1180.0	41.6	823.0	69.4	424.6	34.7
20201202143012	0	0	250.0	4.7	600.0	10.9	1000.0	20.9	1180.0	41.7	823.0	69.3	424.6	34.8
20201202143015	0	0	250.0	4.8	600.0	10.9	1000.0	20.7	1180.0	41.7	823.0	69.3	424.6	34.7
20201202143020	0	0	250.0	4.9	600.0	10.9	1000.1	20.7	1180.0	41.7	823.0	69.3	424.6	34.8
20201202143023	0	0	250.0	4.7	600.0	10.9	1000.0	20.3	1180.0	41.7	823.0	69.3	424.6	34.9
20201202143027	0	0	250.0	5.1	600.0	10.9	1000.0	20.9	1180.0	41.7	823.0	69.4	424.6	34.9
20201202143031	0	0	250.0	4.8	600.0	10.9	999.9	20.7	1180.0	41.6	823.0	69.3	424.6	35.0
20201202143034	0	0	250.0	4.9	600.0	11.0	1000.0	20.5	1180.0	41.7	823.0	69.3	424.6	34.7
20201202143038	0	0	250.0	4.7	600.0	10.9	1000.0	20.8	1180.0	41.7	823.0	69.3	424.6	35.1
20201202143042	0	0	250.0	4.5	600.0	10.9	1000.1	20.8	1180.0	41.6	823.0	69.3	424.6	34.7
20201202143046	0	0	250.0	4.6	600.0	11.0	1000.0	20.9	1180.0	41.7	823.0	69.3	424.6	35.0
20201202143049	0	0	250.0	4.9	600.0	11.0	1000.0	20.8	1180.0	41.6	823.0	69.3	424.6	35.1
20201202143052	0	0	250.0	4.8	600.0	10.9	1000.0	20.5	1180.0	41.6	823.0	69.3	424.6	35.1
